idade,sexo,frequencia_semanal_treino,tipo_atividade,tempo_medio_exercicio,minutos_totais_semana,preco_plano,possui_nutricionista,primeiro_PGC,ultimo_PGC,data_matricula,estado,ano_matricula,mes_matricula,imc,pgc_inicial,pgc_final,evolucao_pgc,evolucao_pgc_percentual
25,M,,Cardio,52.1,,83.23,Não,13.8,22.3,2020-09-22,Sedentária,2020,9,,13.8,22.3,8.5,61.59420289855072
43,M,4.0,Musculação,34.5,138.0,209.45,Não,14.1,18.7,2022-11-12,Ativa,2022,11,,14.1,18.7,4.6,32.6241134751773
37,F,2.0,Natação,111.0,222.0,229.63,Sim,22.6,12.5,2024-10-25,Ativa,2024,10,,22.6,12.5,-10.100000000000001,-44.690265486725664
48,M,7.0,Cardio,71.3,499.1,272.35,Não,22.2,18.8,2022-07-26,Ativa,2022,7,,22.2,18.8,-3.3999999999999986,-15.315315315315308
57,M,3.0,Futebol,30.3,90.9,52.88,Não,38.6,24.2,2024-08-01,Ativa,2024,8,,38.6,24.2,-14.400000000000002,-37.30569948186529
31,M,0.0,Yoga,,,171.21,Não,26.7,20.6,2023-07-05,Sedentária,2023,7,,26.7,20.6,-6.099999999999998,-22.846441947565534
64,M,4.0,Yoga,102.9,411.6,294.04,Não,36.8,29.9,2021-08-12,Ativa,2021,8,,36.8,29.9,-6.899999999999999,-18.749999999999996
47,M,4.0,Crossfit,100.9,403.6,178.79,Sim,16.4,35.6,2025-08-03,Ativa,2025,8,,16.4,35.6,19.200000000000003,117.07317073170735
52,M,1.0,Yoga,74.3,74.3,54.69,Não,16.7,21.7,2025-05-12,Ativa,2025,5,,16.7,21.7,5.0,29.940119760479046
64,M,,Yoga,79.3,,297.3,Não,37.3,25.7,2024-09-29,Sedentária,2024,9,,37.3,25.7,-11.599999999999998,-31.099195710455763
46,M,2.0,Cardio,81.7,163.4,74.83,Sim,37.3,39.4,2025-05-30,Ativa,2025,5,,37.3,39.4,2.1000000000000014,5.630026809651479
61,M,6.0,Natação,93.1,558.6,128.22,Não,11.3,10.1,2024-11-05,Ativa,2024,11,,11.3,10.1,-1.200000000000001,-10.61946902654868
31,M,4.0,Crossfit,41.0,164.0,57.18,Sim,27.4,38.9,2025-09-02,Ativa,2025,9,,27.4,38.9,11.5,41.970802919708035
34,M,3.0,Crossfit,78.1,234.3,242.36,Sim,21.6,17.7,2024-09-20,Ativa,2024,9,,21.6,17.7,-3.900000000000002,-18.055555555555564
62,F,3.0,Yoga,91.6,274.8,107.98,Não,14.4,27.6,2023-11-29,Ativa,2023,11,,14.4,27.6,13.200000000000001,91.66666666666667
49,F,2.0,Cardio,85.5,171.0,208.73,Não,27.5,27.6,2024-12-16,Ativa,2024,12,,27.5,27.6,0.10000000000000142,0.3636363636363688
18,M,0.0,Cardio,33.7,0.0,70.25,Não,35.8,31.9,2023-11-07,Sedentária,2023,11,,35.8,31.9,-3.8999999999999986,-10.89385474860335
50,M,2.0,Soccer,82.3,164.6,234.49,Sim,27.3,17.5,2023-05-05,Ativa,2023,5,,27.3,17.5,-9.8,-35.8974358974359
21,M,3.0,Crossfit,78.1,234.3,262.14,Sim,37.4,27.1,2024-06-24,Ativa,2024,6,,37.4,27.1,-10.299999999999997,-27.54010695187165
43,F,7.0,Musculação,97.2,680.4,80.93,Sim,35.0,19.4,2023-09-20,Ativa,2023,9,,35.0,19.4,-15.600000000000001,-44.57142857142857
19,M,1.0,Crossfit,108.3,108.3,191.02,Não,28.5,11.2,2020-11-07,Ativa,2020,11,,28.5,11.2,-17.3,-60.70175438596491
39,F,6.0,Cardio,86.7,520.2,198.92,Sim,29.2,36.6,2023-05-18,Ativa,2023,5,,29.2,36.6,7.400000000000002,25.342465753424666
27,M,3.0,Yoga,94.3,282.9,190.61,Sim,28.9,16.2,2021-03-14,Ativa,2021,3,,28.9,16.2,-12.7,-43.944636678200695
54,M,7.0,Natacao,101.6,711.2,165.03,Não,31.2,35.3,2021-01-14,Ativa,2021,1,,31.2,35.3,4.099999999999998,13.141025641025633
64,M,0.0,Yoga,117.0,0.0,262.3,Não,13.5,12.8,2024-10-11,Sedentária,2024,10,,13.5,12.8,-0.6999999999999993,-5.18518518518518
56,F,7.0,Natação,36.2,253.4,182.89,Não,35.7,18.1,2022-09-18,Ativa,2022,9,,35.7,18.1,-17.6,-49.299719887955185
31,M,4.0,Yoga,89.2,356.8,96.13,Não,26.5,37.6,2020-07-12,Ativa,2020,7,,26.5,37.6,11.100000000000001,41.88679245283019
26,M,6.0,Futebol,37.1,222.6,105.45,Sim,28.6,15.5,2023-11-17,Ativa,2023,11,,28.6,15.5,-13.100000000000001,-45.80419580419581
41,F,7.0,Cardio,76.5,535.5,226.43,Sim,27.8,32.5,2020-09-02,Ativa,2020,9,,27.8,32.5,4.699999999999999,16.90647482014388
63,F,2.0,Natação,87.0,174.0,85.63,Sim,29.8,27.7,2023-09-15,Ativa,2023,9,,29.8,27.7,-2.1000000000000014,-7.046979865771817
32,M,0.0,Fut,110.5,0.0,56.71,Sim,34.0,34.4,2021-06-13,Sedentária,2021,6,,34.0,34.4,0.3999999999999986,1.17647058823529
58,M,6.0,Swimming,38.4,230.4,239.67,Sim,34.6,12.6,2023-12-11,Ativa,2023,12,,34.6,12.6,-22.0,-63.58381502890174
40,M,1.0,Fut,37.4,37.4,84.98,Não,15.3,22.0,2024-08-27,Ativa,2024,8,,15.3,22.0,6.699999999999999,43.79084967320261
58,M,5.0,Musculação,29.6,148.0,162.53,Não,24.3,36.5,2024-05-15,Ativa,2024,5,,24.3,36.5,12.2,50.20576131687242
34,M,7.0,Natação,77.8,544.6,269.11,Não,31.3,30.4,2022-01-06,Ativa,2022,1,,31.3,30.4,-0.9000000000000021,-2.875399361022371
41,M,1.0,Yoga,100.2,100.2,133.51,Sim,23.2,27.7,2025-06-05,Ativa,2025,6,,23.2,27.7,4.5,19.396551724137932
42,M,4.0,Natação,110.3,441.2,127.2,Não,31.8,32.6,2021-08-12,Ativa,2021,8,,31.8,32.6,0.8000000000000007,2.5157232704402537
32,F,6.0,Cardio,90.6,543.6,214.1,Não,21.2,25.2,2023-10-13,Ativa,2023,10,,21.2,25.2,4.0,18.867924528301888
20,M,1.0,Futebol,67.5,67.5,243.34,Não,29.3,14.9,2024-12-24,Ativa,2024,12,,29.3,14.9,-14.4,-49.14675767918089
31,M,6.0,Crossfit,45.5,273.0,161.39,Sim,23.7,12.8,2021-09-23,Ativa,2021,9,,23.7,12.8,-10.899999999999999,-45.99156118143459
45,M,4.0,Natação,38.4,153.6,215.13,Sim,30.5,34.8,2020-09-20,Ativa,2020,9,,30.5,34.8,4.299999999999997,14.098360655737697
53,M,5.0,Natação,37.9,189.5,235.32,Sim,30.9,22.0,2023-05-29,Ativa,2023,5,,30.9,22.0,-8.899999999999999,-28.80258899676375
56,M,5.0,Natação,118.8,594.0,120.67,Não,30.9,21.0,2025-05-02,Ativa,2025,5,,30.9,21.0,-9.899999999999999,-32.03883495145631
47,M,5.0,Musculação,36.7,183.5,128.05,Sim,39.5,27.3,2024-05-05,Ativa,2024,5,,39.5,27.3,-12.2,-30.886075949367086
36,M,1.0,Yoga,110.7,110.7,175.84,Sim,31.9,22.5,2024-12-10,Ativa,2024,12,,31.9,22.5,-9.399999999999999,-29.46708463949843
22,M,6.0,Cardio,107.9,647.4,236.37,Não,27.6,14.7,2020-08-22,Ativa,2020,8,,27.6,14.7,-12.900000000000002,-46.739130434782616
48,M,5.0,Cardio,91.0,455.0,200.8,Não,38.4,25.0,2020-12-12,Ativa,2020,12,,38.4,25.0,-13.399999999999999,-34.89583333333333
25,F,0.0,Crossfit,40.2,0.0,134.75,Sim,16.4,38.5,2025-04-08,Sedentária,2025,4,,16.4,38.5,22.1,134.75609756097563
22,F,4.0,Crossfit,64.7,258.8,263.92,Não,23.1,29.2,2025-02-18,Ativa,2025,2,,23.1,29.2,6.099999999999998,26.406926406926395
26,F,,Futebol,85.8,,71.56,Não,28.6,34.1,2022-01-22,Sedentária,2022,1,,28.6,34.1,5.5,19.23076923076923
26,F,5.0,Futebol,106.2,531.0,297.07,Não,13.1,23.6,2023-02-20,Ativa,2023,2,,13.1,23.6,10.500000000000002,80.15267175572521
47,F,2.0,Cardio,98.7,197.4,79.0,Sim,24.2,31.3,2024-11-30,Ativa,2024,11,,24.2,31.3,7.100000000000001,29.33884297520662
47,M,2.0,Cardio,48.3,96.6,235.99,Sim,15.4,24.1,2023-08-17,Ativa,2023,8,,15.4,24.1,8.700000000000001,56.493506493506494
44,M,7.0,Yoga,116.0,812.0,75.04,Não,17.1,21.6,2021-03-03,Ativa,2021,3,,17.1,21.6,4.5,26.31578947368421
59,M,3.0,Futebol,47.9,143.7,56.85,Não,19.5,36.3,2021-11-01,Ativa,2021,11,,19.5,36.3,16.799999999999997,86.15384615384613
29,M,6.0,Yoga,80.9,485.4,86.77,Não,30.1,25.8,2020-03-25,Ativa,2020,3,,30.1,25.8,-4.300000000000001,-14.285714285714288
59,M,4.0,Natação,64.4,257.6,50.62,Não,10.6,18.6,2022-01-28,Ativa,2022,1,,10.6,18.6,8.000000000000002,75.47169811320757
56,F,1.0,Musculação,24.5,24.5,167.08,Sim,21.1,33.3,2025-07-29,Ativa,2025,7,,21.1,33.3,12.199999999999996,57.81990521327012
43,M,1.0,Futebol,85.3,85.3,174.88,Não,38.6,39.5,2020-07-01,Ativa,2020,7,,38.6,39.5,0.8999999999999986,2.3316062176165766
46,M,2.0,Musculação,50.8,101.6,288.93,Sim,38.0,38.2,2025-07-15,Ativa,2025,7,,38.0,38.2,0.20000000000000284,0.5263157894736916
42,F,2.0,Musculação,,,153.54,Sim,10.4,32.8,2025-01-31,Ativa,2025,1,,10.4,32.8,22.4,215.3846153846154
35,M,,Crossfit,48.9,,186.68,Sim,24.8,23.3,2021-12-29,Sedentária,2021,12,,24.8,23.3,-1.5,-6.048387096774193
57,M,1.0,Crossfit,61.4,61.4,127.63,Sim,31.7,15.0,2022-04-12,Ativa,2022,4,,31.7,15.0,-16.7,-52.68138801261829
54,F,,Natacao,59.3,,59.63,Não,27.1,26.3,2024-01-07,Sedentária,2024,1,,27.1,26.3,-0.8000000000000007,-2.952029520295205
58,M,0.0,Yoga,34.4,0.0,162.48,Não,32.0,27.1,2024-07-03,Sedentária,2024,7,,32.0,27.1,-4.899999999999999,-15.312499999999996
30,M,3.0,Futebol,88.2,264.6,147.92,Não,20.6,19.4,2021-01-24,Ativa,2021,1,,20.6,19.4,-1.2000000000000028,-5.825242718446615
44,M,0.0,Futebol,81.5,0.0,147.51,Não,16.2,10.7,2024-09-12,Sedentária,2024,9,,16.2,10.7,-5.5,-33.95061728395062
20,F,5.0,Musculação,50.5,252.5,151.83,Sim,11.2,11.8,2022-05-21,Ativa,2022,5,,11.2,11.8,0.6000000000000014,5.35714285714287
20,M,,Musculação,43.8,,132.9,Sim,22.0,20.5,2021-08-29,Sedentária,2021,8,,22.0,20.5,-1.5,-6.8181818181818175
53,F,1.0,Cardio,68.8,68.8,131.63,Sim,31.6,16.2,2022-06-01,Ativa,2022,6,,31.6,16.2,-15.400000000000002,-48.73417721518988
23,M,4.0,Crossfit,49.3,197.2,162.87,Sim,23.2,35.2,2023-12-08,Ativa,2023,12,,23.2,35.2,12.000000000000004,51.7241379310345
53,M,3.0,Crossfit,84.9,254.7,196.3,Não,27.7,27.7,2021-04-10,Ativa,2021,4,,27.7,27.7,0.0,0.0
57,F,4.0,Musculação,109.7,438.8,283.9,Sim,29.9,13.8,2025-05-11,Ativa,2025,5,,29.9,13.8,-16.099999999999998,-53.84615384615385
38,M,1.0,Musculação,,,111.55,Sim,19.5,27.9,2022-09-30,Ativa,2022,9,,19.5,27.9,8.399999999999999,43.076923076923066
22,M,3.0,Musculação,114.3,342.9,222.46,Não,32.1,33.4,2023-06-17,Ativa,2023,6,,32.1,33.4,1.2999999999999972,4.049844236760116
37,M,,Natação,98.8,,95.7,Não,39.0,14.3,2023-01-10,Sedentária,2023,1,,39.0,14.3,-24.7,-63.33333333333333
46,M,4.0,Yoga,67.4,269.6,92.62,Sim,30.4,26.6,2021-10-19,Ativa,2021,10,,30.4,26.6,-3.799999999999997,-12.499999999999991
48,M,0.0,Futebol,,,263.35,Não,11.6,23.6,2021-06-03,Sedentária,2021,6,,11.6,23.6,12.000000000000002,103.448275862069
60,F,5.0,Yoga,64.5,322.5,241.87,Não,30.4,32.3,2024-02-25,Ativa,2024,2,,30.4,32.3,1.8999999999999986,6.249999999999996
23,M,0.0,Futebol,101.3,0.0,258.19,Sim,28.5,21.9,2021-07-12,Sedentária,2021,7,,28.5,21.9,-6.600000000000001,-23.15789473684211
18,M,4.0,Yoga,53.3,213.2,145.98,Não,11.7,38.6,2024-01-15,Ativa,2024,1,,11.7,38.6,26.900000000000002,229.91452991452994
64,M,7.0,Cardio,48.2,337.4,139.13,Não,29.2,23.3,2020-09-09,Ativa,2020,9,,29.2,23.3,-5.899999999999999,-20.20547945205479
38,M,1.0,Crossfit,111.8,111.8,200.09,Sim,13.4,25.2,2020-06-03,Ativa,2020,6,,13.4,25.2,11.799999999999999,88.0597014925373
46,M,3.0,Futebol,86.5,259.5,194.06,Sim,23.6,37.5,2022-08-09,Ativa,2022,8,,23.6,37.5,13.899999999999999,58.89830508474575
34,M,4.0,Crossfit,34.5,138.0,81.9,Não,16.8,15.0,2022-05-14,Ativa,2022,5,,16.8,15.0,-1.8000000000000007,-10.714285714285717
55,M,0.0,Futebol,50.5,0.0,202.95,Sim,23.4,25.2,2025-01-09,Sedentária,2025,1,,23.4,25.2,1.8000000000000007,7.692307692307695
26,F,5.0,Yoga,81.8,409.0,203.47,Sim,10.1,20.2,2020-05-13,Ativa,2020,5,,10.1,20.2,10.1,100.0
50,M,5.0,Cardio,66.7,333.5,238.39,Não,13.1,19.6,2023-04-17,Ativa,2023,4,,13.1,19.6,6.500000000000002,49.618320610687036
23,M,5.0,Crossfit,67.0,335.0,257.04,Sim,22.4,12.0,2020-06-05,Ativa,2020,6,,22.4,12.0,-10.399999999999999,-46.42857142857142
40,M,2.0,Natação,100.6,201.2,109.63,Sim,19.6,36.8,2024-09-20,Ativa,2024,9,,19.6,36.8,17.199999999999996,87.7551020408163
41,M,1.0,Crossfit,91.9,91.9,139.86,Não,24.5,27.5,2021-07-13,Ativa,2021,7,,24.5,27.5,3.0,12.244897959183673
32,M,2.0,Cardio,,,288.01,Não,16.1,15.0,2024-11-27,Ativa,2024,11,,16.1,15.0,-1.1000000000000014,-6.832298136645972
60,M,7.0,Yoga,68.8,481.6,224.54,Sim,13.6,38.0,2021-04-29,Ativa,2021,4,,13.6,38.0,24.4,179.41176470588235
58,M,4.0,Futebol,25.9,103.6,197.35,Sim,38.7,27.1,2020-01-06,Ativa,2020,1,,38.7,27.1,-11.600000000000001,-29.97416020671835
62,M,5.0,Natação,,,123.25,Não,22.3,38.9,2023-01-16,Ativa,2023,1,,22.3,38.9,16.599999999999998,74.43946188340806
26,M,0.0,Futebol,,,252.36,Não,10.9,12.5,2021-10-20,Sedentária,2021,10,,10.9,12.5,1.5999999999999996,14.678899082568803
58,M,7.0,Cardio,27.8,194.6,228.56,Não,23.3,19.5,2022-04-02,Ativa,2022,4,,23.3,19.5,-3.8000000000000007,-16.30901287553648
27,M,3.0,Yoga,101.9,305.7,134.96,Sim,13.8,25.1,2022-04-13,Ativa,2022,4,,13.8,25.1,11.3,81.88405797101449
61,F,7.0,Cardio,117.5,822.5,218.16,Não,37.7,12.3,2024-02-11,Ativa,2024,2,,37.7,12.3,-25.400000000000002,-67.37400530503979
56,M,2.0,Crossfit,117.9,235.8,293.55,Não,36.4,36.1,2021-07-29,Ativa,2021,7,,36.4,36.1,-0.29999999999999716,-0.8241758241758164
32,M,2.0,Natação,52.3,104.6,286.83,Não,26.8,10.6,2021-01-24,Ativa,2021,1,,26.8,10.6,-16.200000000000003,-60.44776119402986
37,M,0.0,Swimming,44.9,0.0,185.78,Sim,39.0,21.0,2023-11-12,Sedentária,2023,11,,39.0,21.0,-18.0,-46.15384615384615
63,M,7.0,Futebol,,,63.68,Sim,17.4,19.4,2022-06-01,Ativa,2022,6,,17.4,19.4,2.0,11.49425287356322
46,M,6.0,Yoga,,,91.6,Não,34.5,32.1,2024-04-23,Ativa,2024,4,,34.5,32.1,-2.3999999999999986,-6.956521739130431
37,M,3.0,Crossfit,50.0,150.0,150.92,Sim,19.9,20.2,2024-02-09,Ativa,2024,2,,19.9,20.2,0.3000000000000007,1.507537688442215
18,F,4.0,Crossfit,32.9,131.6,214.17,Não,37.4,33.3,2022-02-09,Ativa,2022,2,,37.4,33.3,-4.100000000000001,-10.96256684491979
53,F,2.0,Yoga,63.3,126.6,214.36,Não,12.5,26.8,2021-10-10,Ativa,2021,10,,12.5,26.8,14.3,114.4
43,M,7.0,Futebol,118.9,832.3,131.45,Não,22.5,35.1,2024-03-10,Ativa,2024,3,,22.5,35.1,12.600000000000001,56.00000000000001
43,F,0.0,Futebol,101.7,0.0,215.21,Não,31.1,32.4,2024-04-24,Sedentária,2024,4,,31.1,32.4,1.2999999999999972,4.180064308681663
39,M,5.0,Futebol,78.0,390.0,269.34,Sim,38.8,31.8,2022-11-02,Ativa,2022,11,,38.8,31.8,-6.9999999999999964,-18.041237113402055
25,F,2.0,Natação,112.3,224.6,130.93,Não,23.8,28.4,2025-01-24,Ativa,2025,1,,23.8,28.4,4.599999999999998,19.327731092436963
24,M,4.0,Crossfit,113.8,455.2,149.22,Sim,30.5,35.7,2020-12-03,Ativa,2020,12,,30.5,35.7,5.200000000000003,17.04918032786886
54,M,7.0,Yoga,49.5,346.5,264.81,Sim,14.1,25.8,2025-09-08,Ativa,2025,9,,14.1,25.8,11.700000000000001,82.97872340425533
